1, none, minecraft:the_void, AMBIENT, alexsmobs:fly, 10, 2, 3
1536, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:glowdine, 10, 4, 6
1537, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1538, nether, minecraft:warped_forest, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
1539, nether, minecraft:warped_forest, MONSTER, cnb:sporeling, 10, 2, 4
1540, nether, minecraft:warped_forest, MONSTER, minecraft:enderman, 5, 4, 4
1541, nether, minecraft:warped_forest, MONSTER, minecraft:ghast, 10, 4, 4
1542, nether, minecraft:warped_forest, MONSTER, minecraft:zombified_piglin, 10, 1, 4
1543, nether, minecraft:warped_forest, CREATURE, alexsmobs:laviathan, 30, 1, 1
1544, nether, minecraft:warped_forest, CREATURE, alexsmobs:warped_toad, 30, 5, 5
1545, nether, minecraft:warped_forest, CREATURE, minecraft:strider, 30, 1, 2
1546, nether, minecraft:warped_forest, AMBIENT, mythicmounts:netherbat, 15, 1, 1
1547, nether, minecraft:warped_forest, AMBIENT, sprout:bounce_bug, 25, 1, 4
1548, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
1549, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:lava_pufferfish, 15, 1, 5
1550, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1551, nether, minecraft:crimson_forest, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
1552, nether, minecraft:crimson_forest, MONSTER, cnb:sporeling, 30, 2, 4
1553, nether, minecraft:crimson_forest, MONSTER, minecraft:ghast, 10, 4, 4
1554, nether, minecraft:crimson_forest, MONSTER, minecraft:hoglin, 10, 3, 4
1555, nether, minecraft:crimson_forest, MONSTER, minecraft:piglin, 10, 3, 4
1556, nether, minecraft:crimson_forest, MONSTER, minecraft:zombified_piglin, 10, 2, 4
1557, nether, minecraft:crimson_forest, CREATURE, alexsmobs:laviathan, 30, 1, 1
1558, nether, minecraft:crimson_forest, CREATURE, minecraft:strider, 30, 1, 2
1559, nether, minecraft:crimson_forest, AMBIENT, mythicmounts:netherbat, 15, 1, 1
1560, nether, minecraft:crimson_forest, AMBIENT, sprout:bounce_bug, 25, 1, 4
1561, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
1562, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:eyeball_fish, 3, 2, 4
1563, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 3, 1, 2
1564, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:lava_pufferfish, 15, 1, 5
1565, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1566, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:wither_bonefish, 10, 1, 3
1567, nether, minecraft:soul_sand_valley, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
1568, nether, minecraft:soul_sand_valley, MONSTER, minecraft:enderman, 5, 4, 4
1569, nether, minecraft:soul_sand_valley, MONSTER, minecraft:ghast, 30, 4, 4
1570, nether, minecraft:soul_sand_valley, MONSTER, minecraft:skeleton, 20, 5, 5
1571, nether, minecraft:soul_sand_valley, MONSTER, minecraft:zombified_piglin, 10, 1, 4
1572, nether, minecraft:soul_sand_valley, MONSTER, quark:foxhound, 10, 1, 1
1573, nether, minecraft:soul_sand_valley, MONSTER, quark:wraith, 10, 1, 3
1574, nether, minecraft:soul_sand_valley, CREATURE, alexsmobs:laviathan, 30, 1, 1
1575, nether, minecraft:soul_sand_valley, CREATURE, minecraft:strider, 30, 1, 2
1576, nether, minecraft:soul_sand_valley, AMBIENT, mythicmounts:nightmare, 15, 1, 2
1577, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
1578, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:glowdine, 10, 4, 6
1579, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1580, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:soulsucker, 10, 1, 2
1581, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:wither_bonefish, 10, 1, 3
1582, nether, minecraft:basalt_deltas, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
1583, nether, minecraft:basalt_deltas, MONSTER, alexsmobs:straddler, 30, 1, 3
1584, nether, minecraft:basalt_deltas, MONSTER, minecraft:ghast, 30, 1, 1
1585, nether, minecraft:basalt_deltas, MONSTER, minecraft:magma_cube, 30, 2, 5
1586, nether, minecraft:basalt_deltas, MONSTER, minecraft:zombified_piglin, 10, 1, 4
1587, nether, minecraft:basalt_deltas, MONSTER, quark:foxhound, 10, 1, 2
1588, nether, minecraft:basalt_deltas, CREATURE, alexsmobs:laviathan, 30, 1, 1
1589, nether, minecraft:basalt_deltas, CREATURE, minecraft:strider, 30, 1, 2
1590, nether, minecraft:basalt_deltas, AMBIENT, mythicmounts:nightmare, 15, 1, 2
1591, nether, minecraft:basalt_deltas, WATER_CREATURE, alexsmobs:stradpole, 20, 1, 1
1592, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
1593, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:eyeball_fish, 3, 2, 4
1594, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 3, 1, 2
1595, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:glowdine, 10, 4, 6
1596, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:magmacubefish, 10, 2, 4
1597, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:obsidianfish, 15, 1, 5
1598, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1599, none, minecraft:the_end, MONSTER, minecraft:enderman, 5, 4, 4
1600, none, minecraft:the_end, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
1601, none, minecraft:end_highlands, MONSTER, minecraft:enderman, 5, 4, 4
1602, none, minecraft:end_highlands, CREATURE, alexsmobs:cosmaw, 10, 1, 2
1603, none, minecraft:end_highlands, CREATURE, alexsmobs:endergrade, 10, 2, 6
1604, none, minecraft:end_highlands, CREATURE, alexsmobs:spectre, 10, 1, 2
1605, none, minecraft:end_highlands, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
1606, none, minecraft:end_midlands, MONSTER, minecraft:enderman, 5, 4, 4
1607, none, minecraft:end_midlands, CREATURE, alexsmobs:cosmaw, 10, 1, 2
1608, none, minecraft:end_midlands, CREATURE, alexsmobs:endergrade, 10, 2, 6
1609, none, minecraft:end_midlands, CREATURE, alexsmobs:enderiophage, 10, 2, 2
1610, none, minecraft:end_midlands, CREATURE, alexsmobs:spectre, 10, 1, 2
1611, none, minecraft:end_midlands, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
1612, none, minecraft:small_end_islands, MONSTER, minecraft:enderman, 5, 4, 4
1613, none, minecraft:small_end_islands, CREATURE, alexsmobs:endergrade, 10, 2, 6
1614, none, minecraft:small_end_islands, CREATURE, alexsmobs:spectre, 10, 1, 2
1615, none, minecraft:small_end_islands, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
1616, none, minecraft:end_barrens, MONSTER, minecraft:enderman, 5, 4, 4
1617, none, minecraft:end_barrens, CREATURE, alexsmobs:cosmaw, 10, 1, 2
1618, none, minecraft:end_barrens, CREATURE, alexsmobs:endergrade, 10, 2, 6
1619, none, minecraft:end_barrens, CREATURE, alexsmobs:spectre, 10, 1, 2
1620, none, minecraft:end_barrens, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
1621, none, biomesinjars:dead_land, MONSTER, quark:stoneling, 10, 1, 1
1622, none, biomesinjars:dead_land, MONSTER, quark:toretoise, 10, 2, 4
1623, none, biomesinjars:dead_land, AMBIENT, alexsmobs:fly, 10, 2, 3
1624, none, terrablender:deferred_placeholder, MONSTER, quark:stoneling, 10, 1, 1
1625, none, terrablender:deferred_placeholder, MONSTER, quark:toretoise, 10, 2, 4
1626, none, terrablender:deferred_placeholder, AMBIENT, alexsmobs:fly, 10, 2, 3
1627, swamp, hexerei:willow_swamp, MONSTER, minecraft:creeper, 30, 4, 4
1628, swamp, hexerei:willow_swamp, MONSTER, minecraft:enderman, 5, 1, 4
1629, swamp, hexerei:willow_swamp, MONSTER, minecraft:skeleton, 30, 4, 4
1630, swamp, hexerei:willow_swamp, MONSTER, minecraft:slime, 10, 1, 1
1631, swamp, hexerei:willow_swamp, MONSTER, minecraft:slime, 30, 4, 4
1632, swamp, hexerei:willow_swamp, MONSTER, minecraft:spider, 30, 4, 4
1633, swamp, hexerei:willow_swamp, MONSTER, minecraft:witch, 5, 1, 1
1634, swamp, hexerei:willow_swamp, MONSTER, minecraft:zombie, 30, 4, 4
1635, swamp, hexerei:willow_swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
1636, swamp, hexerei:willow_swamp, MONSTER, quark:stoneling, 10, 1, 1
1637, swamp, hexerei:willow_swamp, MONSTER, quark:toretoise, 10, 2, 4
1638, swamp, hexerei:willow_swamp, CREATURE, alexsmobs:crocodile, 20, 1, 2
1639, swamp, hexerei:willow_swamp, CREATURE, duckling:quackling, 10, 1, 1
1640, swamp, hexerei:willow_swamp, CREATURE, minecraft:chicken, 10, 4, 4
1641, swamp, hexerei:willow_swamp, CREATURE, minecraft:cow, 10, 4, 4
1642, swamp, hexerei:willow_swamp, CREATURE, minecraft:frog, 10, 2, 5
1643, swamp, hexerei:willow_swamp, CREATURE, minecraft:pig, 10, 4, 4
1644, swamp, hexerei:willow_swamp, CREATURE, minecraft:sheep, 12, 4, 4
1645, swamp, hexerei:willow_swamp, AMBIENT, alexsmobs:fly, 10, 2, 3
1646, swamp, hexerei:willow_swamp, AMBIENT, minecraft:bat, 10, 8, 8
1647, swamp, hexerei:willow_swamp, AMBIENT, minecraft:bat, 10, 8, 8
1648, swamp, hexerei:willow_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1649, swamp, hexerei:willow_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1650, none, twilightforest:forest, MONSTER, quark:stoneling, 10, 1, 1
1651, none, twilightforest:forest, MONSTER, quark:toretoise, 10, 2, 4
1652, none, twilightforest:forest, CREATURE, minecraft:chicken, 10, 4, 4
1653, none, twilightforest:forest, CREATURE, minecraft:wolf, 10, 4, 4
1654, none, twilightforest:forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
1655, none, twilightforest:forest, CREATURE, twilightforest:boar, 10, 4, 4
1656, none, twilightforest:forest, CREATURE, twilightforest:deer, 15, 4, 5
1657, none, twilightforest:forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
1658, none, twilightforest:forest, CREATURE, twilightforest:raven, 10, 1, 2
1659, none, twilightforest:forest, CREATURE, twilightforest:squirrel, 10, 2, 4
1660, none, twilightforest:forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
1661, none, twilightforest:forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1662, none, twilightforest:dense_forest, MONSTER, quark:stoneling, 10, 1, 1
1663, none, twilightforest:dense_forest, MONSTER, quark:toretoise, 10, 2, 4
1664, none, twilightforest:dense_forest, CREATURE, minecraft:chicken, 10, 4, 4
1665, none, twilightforest:dense_forest, CREATURE, minecraft:wolf, 10, 4, 4
1666, none, twilightforest:dense_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
1667, none, twilightforest:dense_forest, CREATURE, twilightforest:boar, 10, 4, 4
1668, none, twilightforest:dense_forest, CREATURE, twilightforest:deer, 15, 4, 5
1669, none, twilightforest:dense_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
1670, none, twilightforest:dense_forest, CREATURE, twilightforest:raven, 10, 1, 2
1671, none, twilightforest:dense_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
1672, none, twilightforest:dense_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
1673, none, twilightforest:dense_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1674, none, twilightforest:firefly_forest, MONSTER, quark:stoneling, 10, 1, 1
1675, none, twilightforest:firefly_forest, MONSTER, quark:toretoise, 10, 2, 4
1676, none, twilightforest:firefly_forest, CREATURE, minecraft:chicken, 10, 4, 4
1677, none, twilightforest:firefly_forest, CREATURE, minecraft:wolf, 10, 4, 4
1678, none, twilightforest:firefly_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
1679, none, twilightforest:firefly_forest, CREATURE, twilightforest:boar, 10, 4, 4
1680, none, twilightforest:firefly_forest, CREATURE, twilightforest:deer, 15, 4, 5
1681, none, twilightforest:firefly_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
1682, none, twilightforest:firefly_forest, CREATURE, twilightforest:raven, 10, 1, 2
1683, none, twilightforest:firefly_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
1684, none, twilightforest:firefly_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
1685, none, twilightforest:firefly_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1686, none, twilightforest:clearing, MONSTER, quark:stoneling, 10, 1, 1
1687, none, twilightforest:clearing, MONSTER, quark:toretoise, 10, 2, 4
1688, none, twilightforest:clearing, CREATURE, minecraft:chicken, 10, 4, 4
1689, none, twilightforest:clearing, CREATURE, minecraft:wolf, 10, 4, 4
1690, none, twilightforest:clearing, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
1691, none, twilightforest:clearing, CREATURE, twilightforest:boar, 10, 4, 4
1692, none, twilightforest:clearing, CREATURE, twilightforest:deer, 15, 4, 5
1693, none, twilightforest:clearing, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
1694, none, twilightforest:clearing, CREATURE, twilightforest:raven, 10, 1, 2
1695, none, twilightforest:clearing, CREATURE, twilightforest:squirrel, 10, 2, 4
1696, none, twilightforest:clearing, CREATURE, twilightforest:tiny_bird, 15, 4, 8
1697, none, twilightforest:clearing, AMBIENT, alexsmobs:fly, 10, 2, 3
1698, none, twilightforest:oak_savannah, MONSTER, quark:stoneling, 10, 1, 1
1699, none, twilightforest:oak_savannah, MONSTER, quark:toretoise, 10, 2, 4
1700, none, twilightforest:oak_savannah, CREATURE, minecraft:chicken, 10, 4, 4
1701, none, twilightforest:oak_savannah, CREATURE, minecraft:wolf, 10, 4, 4
1702, none, twilightforest:oak_savannah, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
1703, none, twilightforest:oak_savannah, CREATURE, twilightforest:boar, 10, 4, 4
1704, none, twilightforest:oak_savannah, CREATURE, twilightforest:deer, 15, 4, 5
1705, none, twilightforest:oak_savannah, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
1706, none, twilightforest:oak_savannah, CREATURE, twilightforest:raven, 10, 1, 2
1707, none, twilightforest:oak_savannah, CREATURE, twilightforest:squirrel, 10, 2, 4
1708, none, twilightforest:oak_savannah, CREATURE, twilightforest:tiny_bird, 15, 4, 8
1709, none, twilightforest:oak_savannah, AMBIENT, alexsmobs:fly, 10, 2, 3
1710, none, twilightforest:stream, MONSTER, quark:stoneling, 10, 1, 1
1711, none, twilightforest:stream, MONSTER, quark:toretoise, 10, 2, 4
1712, none, twilightforest:stream, CREATURE, minecraft:chicken, 10, 4, 4
1713, none, twilightforest:stream, CREATURE, minecraft:wolf, 10, 4, 4
1714, none, twilightforest:stream, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
1715, none, twilightforest:stream, CREATURE, twilightforest:boar, 10, 4, 4
1716, none, twilightforest:stream, CREATURE, twilightforest:deer, 15, 4, 5
1717, none, twilightforest:stream, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
1718, none, twilightforest:stream, CREATURE, twilightforest:raven, 10, 1, 2
1719, none, twilightforest:stream, CREATURE, twilightforest:squirrel, 10, 2, 4
1720, none, twilightforest:stream, CREATURE, twilightforest:tiny_bird, 15, 4, 8
1721, none, twilightforest:stream, AMBIENT, alexsmobs:fly, 10, 2, 3
1722, none, twilightforest:lake, MONSTER, quark:stoneling, 10, 1, 1
1723, none, twilightforest:lake, MONSTER, quark:toretoise, 10, 2, 4
1724, none, twilightforest:lake, CREATURE, minecraft:chicken, 10, 4, 4
1725, none, twilightforest:lake, CREATURE, minecraft:wolf, 10, 4, 4
1726, none, twilightforest:lake, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
1727, none, twilightforest:lake, CREATURE, twilightforest:boar, 10, 4, 4
1728, none, twilightforest:lake, CREATURE, twilightforest:deer, 15, 4, 5
1729, none, twilightforest:lake, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
1730, none, twilightforest:lake, CREATURE, twilightforest:raven, 10, 1, 2
1731, none, twilightforest:lake, CREATURE, twilightforest:squirrel, 10, 2, 4
1732, none, twilightforest:lake, CREATURE, twilightforest:tiny_bird, 15, 4, 8
1733, none, twilightforest:lake, AMBIENT, alexsmobs:fly, 10, 2, 3
1734, none, twilightforest:mushroom_forest, MONSTER, quark:stoneling, 10, 1, 1
1735, none, twilightforest:mushroom_forest, MONSTER, quark:toretoise, 10, 2, 4
1736, none, twilightforest:mushroom_forest, CREATURE, minecraft:chicken, 10, 4, 4
1737, none, twilightforest:mushroom_forest, CREATURE, minecraft:wolf, 10, 4, 4
1738, none, twilightforest:mushroom_forest, CREATURE, mythicmounts:colelytra, 10, 2, 3
1739, none, twilightforest:mushroom_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
1740, none, twilightforest:mushroom_forest, CREATURE, twilightforest:boar, 10, 4, 4
1741, none, twilightforest:mushroom_forest, CREATURE, twilightforest:deer, 15, 4, 5
1742, none, twilightforest:mushroom_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
1743, none, twilightforest:mushroom_forest, CREATURE, twilightforest:raven, 10, 1, 2
1744, none, twilightforest:mushroom_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
1745, none, twilightforest:mushroom_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
1746, none, twilightforest:mushroom_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1747, none, twilightforest:dense_mushroom_forest, MONSTER, quark:stoneling, 10, 1, 1
1748, none, twilightforest:dense_mushroom_forest, MONSTER, quark:toretoise, 10, 2, 4
1749, none, twilightforest:dense_mushroom_forest, CREATURE, minecraft:chicken, 10, 4, 4
1750, none, twilightforest:dense_mushroom_forest, CREATURE, minecraft:wolf, 10, 4, 4
1751, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
1752, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:boar, 10, 4, 4
1753, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:deer, 15, 4, 5
1754, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
1755, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:raven, 10, 1, 2
1756, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
1757, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
1758, none, twilightforest:dense_mushroom_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1759, none, twilightforest:enchanted_forest, MONSTER, quark:stoneling, 10, 1, 1
1760, none, twilightforest:enchanted_forest, MONSTER, quark:toretoise, 10, 2, 4
1761, none, twilightforest:enchanted_forest, CREATURE, minecraft:chicken, 10, 4, 4
1762, none, twilightforest:enchanted_forest, CREATURE, minecraft:wolf, 10, 4, 4
1763, none, twilightforest:enchanted_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
1764, none, twilightforest:enchanted_forest, CREATURE, twilightforest:boar, 10, 4, 4
1765, none, twilightforest:enchanted_forest, CREATURE, twilightforest:deer, 15, 4, 5
1766, none, twilightforest:enchanted_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
1767, none, twilightforest:enchanted_forest, CREATURE, twilightforest:raven, 10, 1, 2
1768, none, twilightforest:enchanted_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
1769, none, twilightforest:enchanted_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
1770, none, twilightforest:enchanted_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1771, none, twilightforest:spooky_forest, MONSTER, minecraft:skeleton, 20, 1, 2
1772, none, twilightforest:spooky_forest, MONSTER, minecraft:spider, 30, 1, 2
1773, none, twilightforest:spooky_forest, MONSTER, quark:stoneling, 10, 1, 1
1774, none, twilightforest:spooky_forest, MONSTER, quark:toretoise, 10, 2, 4
1775, none, twilightforest:spooky_forest, MONSTER, twilightforest:skeleton_druid, 10, 1, 1
1776, none, twilightforest:spooky_forest, CREATURE, mythicmounts:moth, 20, 1, 2
1777, none, twilightforest:spooky_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1778, none, twilightforest:spooky_forest, AMBIENT, minecraft:bat, 20, 2, 4
1779, none, twilightforest:swamp, MONSTER, minecraft:zombie, 10, 1, 2
1780, none, twilightforest:swamp, MONSTER, quark:stoneling, 10, 1, 1
1781, none, twilightforest:swamp, MONSTER, quark:toretoise, 10, 2, 4
1782, none, twilightforest:swamp, MONSTER, twilightforest:mosquito_swarm, 10, 1, 1
1783, none, twilightforest:swamp, AMBIENT, alexsmobs:fly, 10, 2, 3
1784, none, twilightforest:fire_swamp, MONSTER, quark:stoneling, 10, 1, 1
1785, none, twilightforest:fire_swamp, MONSTER, quark:toretoise, 10, 2, 4
1786, none, twilightforest:fire_swamp, AMBIENT, alexsmobs:fly, 10, 2, 3
1787, none, twilightforest:fire_swamp, AMBIENT, mythicmounts:dragon, 1, 1, 1
1788, none, twilightforest:dark_forest, MONSTER, minecraft:enderman, 5, 1, 2
1789, none, twilightforest:dark_forest, MONSTER, minecraft:skeleton, 10, 1, 2
1790, none, twilightforest:dark_forest, MONSTER, minecraft:witch, 5, 1, 1
1791, none, twilightforest:dark_forest, MONSTER, minecraft:zombie, 10, 1, 2
1792, none, twilightforest:dark_forest, MONSTER, quark:stoneling, 10, 1, 1
1793, none, twilightforest:dark_forest, MONSTER, quark:toretoise, 10, 2, 4
1794, none, twilightforest:dark_forest, MONSTER, twilightforest:king_spider, 10, 1, 1
1795, none, twilightforest:dark_forest, MONSTER, twilightforest:kobold, 10, 1, 3
1796, none, twilightforest:dark_forest, MONSTER, twilightforest:mist_wolf, 10, 1, 1
1797, none, twilightforest:dark_forest, MONSTER, twilightforest:skeleton_druid, 10, 1, 2
1798, none, twilightforest:dark_forest, CREATURE, mythicmounts:direwolf, 20, 2, 4
1799, none, twilightforest:dark_forest, CREATURE, mythicmounts:moth, 18, 1, 2
1800, none, twilightforest:dark_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1801, none, twilightforest:dark_forest_center, MONSTER, quark:stoneling, 10, 1, 1
1802, none, twilightforest:dark_forest_center, MONSTER, quark:toretoise, 10, 2, 4
1803, none, twilightforest:dark_forest_center, AMBIENT, alexsmobs:fly, 10, 2, 3
1804, none, twilightforest:snowy_forest, MONSTER, quark:stoneling, 10, 1, 1
1805, none, twilightforest:snowy_forest, MONSTER, quark:toretoise, 10, 2, 4
1806, none, twilightforest:snowy_forest, MONSTER, twilightforest:winter_wolf, 10, 1, 1
